"Guid","Description","OpportunityId","PricebookEntryId","Product2Id","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
177e1de4-5b86-497d-8fbd-8c592c424e02,"#N/A",0bae284e-9f81-4a15-819d-08c61910ee03,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
1796c784-372b-46b0-b50c-e15db5e99edd,"#N/A",9043607b-81e3-418f-aafb-1df6d18ca323,1970ee83-1e80-476f-8f5a-1640e2d24c1d,2185fadc-4a63-4b85-b5ad-02c78423bb17,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
179f4b7d-328f-4dfe-903d-3ac2d04ea157,"#N/A",692cfd40-87a5-45c5-a61f-31fca50348c3,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
179faec0-265e-4d7d-ad3a-9f5ebad79050,"#N/A",2577779a-12dc-4dc6-8bfc-b2814ec8d231,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
17a1d1a7-b200-4571-bdd3-60a38658d71e,"#N/A",8455d2f2-4cfd-4ce4-af05-76f89b46091f,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
17afcb06-8868-4d7b-a19c-9218320f16a9,"#N/A",e3a0e984-81b9-4c65-b532-73ac823f15d0,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
17b71624-ad3b-435a-a67b-106558367015,"#N/A",ce752794-f246-4c67-bff5-94f3fcb66ff2,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
17e62a33-f696-4ffd-acce-039fea5b9662,"#N/A",4a89bfa2-e00b-447f-bf37-1f065133c9a0,0d8b86ea-c61e-4184-9554-71c496b14be7,5b7aa557-a3dc-4af2-96e9-373989293bfc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
180ccc89-b960-4aca-a790-c3d11758bb60,"#N/A",d047e921-d524-4f21-a39b-28c15faa6a14,1970ee83-1e80-476f-8f5a-1640e2d24c1d,2185fadc-4a63-4b85-b5ad-02c78423bb17,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
182296d8-53dc-42fa-81bd-3c2e9444793e,"#N/A",f26d3185-bdfe-4bbd-afa8-76e63645977d,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
18293481-33b0-42ea-94aa-ab1dcaa967a9,"#N/A",253f0f74-01e4-45d9-957d-34dcdebe7d84,6cce0a07-6769-415b-9bde-672f90017fa1,7a014183-dd11-43b2-b007-3ab55689d19f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
182a10b3-632a-4027-b1d8-75091979af41,"#N/A",19b1d916-f7fd-4180-a853-4b18f1de23e7,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
182b0541-6f9b-48b4-af67-19d05dff30ea,"#N/A",83f1d860-91a0-40e3-bfef-a53930118413,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
185bbf75-f192-4a2b-9e19-d92b5060a3fa,"#N/A",d25374b5-d581-451e-9b46-9c5419c84cca,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
1861e87e-2356-4761-9480-7c4771e71fc7,"#N/A",d0b0b6a0-e48c-4807-bf28-76fde8fbccf7,393f2e3a-1e30-4e3e-9800-8ceaa86b7592,2ef98fa6-17f6-4825-87fb-82a9a9fb5bb6,1.0,00kHn00002X936PIAR,24841f13-5749-423b-b3b6-224936ac4d5e,Renewable,"#N/A","#N/A",33.45,33.45,"#N/A"
18671d54-bd3f-4050-8b87-a916eca7ba54,"#N/A",7231b1a1-f2b8-4b84-8db2-e6749cf205e4,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1882777c-5f80-4264-b1d9-477dbf80ca2d,"#N/A",afa5bcc3-dacf-47a7-a8cc-96a5d58c705f,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
188c132c-7a9c-430c-9600-c4ad6cd018b1,"#N/A",e7a5f259-153f-4415-ad41-b2df94c18f11,1970ee83-1e80-476f-8f5a-1640e2d24c1d,2185fadc-4a63-4b85-b5ad-02c78423bb17,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
18b70c3a-17f3-48da-94b0-1ec8860fdfb0,"#N/A",a20c7c3c-3b55-4fd6-927f-3e15d2f7fadd,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
18c03dfb-7979-48a7-aedc-c7b274fe5e91,"#N/A",59c8014a-a7d2-4e24-bb99-42ef59615e80,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
18c38915-5146-43ea-b511-a4344d65289e,"#N/A",e45f494a-f96c-4503-a5bb-985827d7261a,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
18e98377-bded-4ed4-bfe9-e82c300e5e84,"#N/A",e8617f22-b8e3-48b8-ada3-dd471c98d5f1,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
18ebc8f3-298f-44c1-92ba-fa3abbb2a62a,"#N/A",ec196727-ce2a-450b-9de7-9dbcbd8c9284,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
19067b49-1d04-43f0-9937-c722ef76bdcb,"#N/A",16cc7225-700c-43fa-9a02-90f27f4b158f,6cce0a07-6769-415b-9bde-672f90017fa1,7a014183-dd11-43b2-b007-3ab55689d19f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
190d59e0-0e7e-48dd-b53b-cde4b1bdf17c,"#N/A",9df64215-ee27-4a2f-ae55-14e4a8770d5d,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
192ef074-af40-4c7f-94d8-02b7b52726b2,"#N/A",d50eb986-ce35-47c2-a0d6-ee4e4d87ddfb,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
193077dd-7526-45db-bdab-d23306237dd4,"#N/A",2977bf3a-c58d-4ca6-bc7a-a3bbdebecc88,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
193f008e-cfd0-4b5b-ad06-f96a4dfd735a,"#N/A",9521bf5b-dbec-482d-bc6e-7f44b5bb92f8,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
1946a1cd-a2cf-4ba5-a391-29d504463ea6,"#N/A",3e7551b9-e8b4-4a5a-af57-e4a53a16f754,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
19551f86-4ac3-4870-a3f9-95eb3e9b1c35,"#N/A",be81d3b0-f9be-4abc-ba10-5d9809da124a,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
195c0332-047d-4c23-9442-6e9e07483590,"#N/A",972a7241-170f-4c85-8e9c-6c2cdad4b033,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
195eccd3-d905-4412-8a26-5305d9e845c9,"#N/A",b40519ed-44fa-493b-b76d-4676402b332d,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
197057aa-4b21-47f4-8cb5-d55b04b85ab8,"#N/A",88a6d133-036c-48f7-9128-e7ad372352ed,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,400.0,"#N/A"
1971e0aa-3293-4455-b85d-010bbc83ac46,"#N/A",9b3f2ab8-5441-4612-a5bb-17c9f5fd8f75,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
197a4b9d-2c2f-4173-a93f-6df1a67f4f74,"#N/A",7238a0fa-be23-497f-84ec-60cd7467f84a,b008c1ec-1416-440e-9fcf-de7723fbdd68,f9c320ae-3b32-4b60-a2d6-fb6cc7fd6c30,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
197de442-8cff-49a3-a14a-3617488b3d32,"#N/A",9f5b477c-625c-4fed-85cf-5ef842878eee,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1990b471-61a7-43aa-b057-c61da1131b99,"#N/A",4369c535-9f37-4296-8fc1-f2e9de795bfc,67673f33-8220-4249-b47b-1ffb9203b928,d11a40ca-26e4-41e1-b51d-e520d3f342f9,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
199d831b-e2eb-4b03-907d-7953bf17fe9a,"#N/A",447ff717-f161-4425-ada2-3a4c73959ecf,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
19a3eac1-647c-485b-9a62-dfcd6a56c988,"#N/A",e3a0e984-81b9-4c65-b532-73ac823f15d0,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
19b3fbb9-0e8c-41a0-80c3-9af333e93b5b,"#N/A",082de38a-cfd3-4325-ac7c-e8d48a849362,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
19b9e7ff-1e5d-4dc0-8e4a-866a322846be,"#N/A",ca8c304c-cde2-4026-ac77-41a4412ba90a,0d8b86ea-c61e-4184-9554-71c496b14be7,5b7aa557-a3dc-4af2-96e9-373989293bfc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
19c3f491-a816-4b58-9f61-3e588618c9b8,"#N/A",8867e0db-7f81-4e5f-af42-2f5e46d97142,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
19e5e864-18e6-41f5-b0a4-5920d86f0253,"#N/A",52546e5f-2bff-40ba-9092-b75ab69dee57,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
19e98335-8bcf-4dbf-ab0b-37a0b211eda8,"#N/A",6e2d9c27-9d63-4163-8569-c6aa2f2a06f4,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
19fe57bc-c588-4ef8-bd8a-e3dc5e4d3344,"#N/A",cd389257-84a2-4d47-bc12-4ff39b858a06,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1a073c83-6b6a-4ea5-bad6-e4b48b0f64fe,"#N/A",91c4c02d-39c3-4ae7-b174-c4d2cfe91be4,6cce0a07-6769-415b-9bde-672f90017fa1,7a014183-dd11-43b2-b007-3ab55689d19f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
1a0d0d85-2bf2-459f-86db-3ee8362e58fe,"#N/A",6e6fe5d3-ebfd-4472-999c-4801126e7e02,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
1a227243-391e-40c6-9e3d-cc95f0bbf6af,"#N/A",7234b38c-815a-4457-90fb-609755066d50,6133fcbe-2e62-4f9a-9749-c9e96fcf562d,41b340a9-1fff-4169-93ac-69bfcefb2288,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
1a420348-bcc5-420e-872b-bd1b0ffbb537,"#N/A",2b6ba9c7-9d39-4619-a4a8-ac09f0831aad,2fdb2bcc-6d3a-41aa-a7cc-c72671eee30a,1b0c1594-f4ed-4cf5-aa19-3e805b5a99a3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
1a4e9f41-741c-406c-b80a-e21674a36cb7,"#N/A",7c0c5ccf-f0f9-492e-a6b7-b26c5a04abe6,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
1a6653a0-b80e-4389-8677-1b399fb1c9c9,"#N/A",59c8014a-a7d2-4e24-bb99-42ef59615e80,1970ee83-1e80-476f-8f5a-1640e2d24c1d,2185fadc-4a63-4b85-b5ad-02c78423bb17,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
1a776345-3b9a-4532-9fe7-65f548473a02,"#N/A",0fd55fa6-22d8-40ea-afbe-0b22c661837c,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1a8a94b1-678f-4bff-b85c-f0e7daa9c22c,"#N/A",81a92f63-9eae-4bf6-a9e6-f291692cb9bb,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1a93d5ee-ac64-4cb3-9994-7f88f608fc5e,"#N/A",8c727f78-f5e0-49e2-91d6-d6fe8ecd23ef,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
1a9ae8ae-de27-4cd1-ac9b-89664746c315,"#N/A",a037aa54-ba02-4a14-8664-c680d93cca18,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1aa29489-4d19-4127-bee9-01852b8f6b32,"#N/A",198df853-6ae9-4d2c-907e-c9e59476b675,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
1abb413f-76e5-4e80-9f3b-a403ad577bcc,"#N/A",73a151a1-9317-40ae-9d58-4bd9b1828c2c,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
1ac03368-6e46-4833-ac70-c73e4e6c3252,"#N/A",7bfb6951-7c1b-4675-99f0-79ba48598e49,d810b314-5ccc-4beb-b024-b7b30f030573,75b34646-1d7d-420a-bc7d-979dc6febfb4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
1ac0e373-f414-42ef-b411-ae409dfa9487,"#N/A",e55202bb-0794-41a6-8ce2-13d08e09f966,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1ac310c3-bd08-4c95-aa02-b3be49c795d1,"#N/A",bbf633f9-980c-4a19-983c-090f4459b323,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1ac4e2d7-39e2-4436-8a5a-22c13c7147e0,"#N/A",5122b4aa-a321-4c8d-8359-e36296257595,6133fcbe-2e62-4f9a-9749-c9e96fcf562d,41b340a9-1fff-4169-93ac-69bfcefb2288,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
1adb3c2b-e23b-40cd-b0d8-70330be61aa7,"#N/A",4536e6f1-9260-4dd7-83e2-68d63d23f9fe,b008c1ec-1416-440e-9fcf-de7723fbdd68,f9c320ae-3b32-4b60-a2d6-fb6cc7fd6c30,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
1adcf099-0731-419d-ae7c-502ea5276184,"#N/A",5486aad1-6278-4ed2-a4a6-440d97017152,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1aeab89c-0bcb-42e4-8408-0bf8f96354f8,"#N/A",9165b47a-c24d-4bd7-8fc0-bfa690d3e82e,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1b1dc378-d05a-4948-93f7-0462860e9f68,"#N/A",30b4ca75-9a0f-4fb5-b52d-0043f3fd1dce,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
1b279656-85bc-43c7-8dab-b44b60ec17a6,"#N/A",8b8d3bb8-5aba-4ccb-9222-bd1fcb3dc66a,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
1b4fbc51-2c9a-46a4-b7d6-c970c27023dd,"#N/A",af20e7df-4231-4ce8-80b5-5371801457fd,b8a5248d-6b98-4fc4-b00b-398bb6f05775,7a726db4-30af-4f97-9375-418552312f1e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
1b659efe-f71b-453e-a005-593cceafcc86,"#N/A",bcd5c07f-d914-4470-be39-b6cf371cf37c,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
1b69e66a-3efe-445f-bd49-f5bfcb2246f6,"#N/A",b9b14f9e-3277-47b5-9c3f-71eb0a88e23a,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1b963123-c49f-4f85-9098-7be47cabe65c,"#N/A",d9d22ad0-2539-4e50-8c50-87253b20569c,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1bc35114-8f52-4025-ba7b-29763ad6fddc,"#N/A",e038a696-8e83-4266-904a-a36791bfcd33,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
1bd102a2-5221-483e-83ca-2c2760cc9990,"#N/A",f90c3a5a-46ff-4161-babb-3b980076ea70,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1bd8cc1b-8e5c-4a81-a211-9e058db3b1a1,"#N/A",a43fd109-a47c-4a8b-9178-63efa316dd92,c0d22f6a-d11a-4bfb-acd3-047857f70d6e,444b76a0-af25-4f3c-a352-c0f5f5ac9f5b,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
1bd93880-d661-4789-980e-85bad930eacd,"#N/A",52433f83-7189-47a1-ada1-ad5d0bc17553,d810b314-5ccc-4beb-b024-b7b30f030573,75b34646-1d7d-420a-bc7d-979dc6febfb4,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
1becf763-ceae-40a0-890e-10dfb7327a66,"#N/A",9df64215-ee27-4a2f-ae55-14e4a8770d5d,0d8b86ea-c61e-4184-9554-71c496b14be7,5b7aa557-a3dc-4af2-96e9-373989293bfc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
1becfd8a-7c52-417a-b4f7-12b80176c4ae,"#N/A",024fa443-9cd0-4350-a86c-d72cea5daf42,2fdb2bcc-6d3a-41aa-a7cc-c72671eee30a,1b0c1594-f4ed-4cf5-aa19-3e805b5a99a3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
1bee2b9e-4a57-49e2-8ddf-1e417b3ac661,"#N/A",75797ec1-6257-4879-a1cd-31fe246cd2c0,6d87fea4-d26f-4c2e-ade1-80197e8c8878,084166b8-27f8-4be0-a013-5c550a484943,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
1bfbd4b5-d0c7-4cde-b271-859e13c3e4f7,"#N/A",34ff58d3-a605-41eb-9a83-4b2ad65b32b5,67673f33-8220-4249-b47b-1ffb9203b928,d11a40ca-26e4-41e1-b51d-e520d3f342f9,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
1c099aad-0385-411c-834e-2c9bc52af36b,"#N/A",6035b743-4f4a-4856-9557-3a35e433860d,d8ca5d5b-f637-4990-abbd-036ee176fee2,43cd48a8-e247-482f-b0c1-b49c3fba167f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
1c15164b-238e-4705-8d79-85bcaf585c36,"#N/A",10b70f26-8ffc-4f4f-82b8-91187cbf5841,cabed789-ac58-4301-bc87-a99288566e43,c8ade4c3-5a07-4143-b387-327939d3ba31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
1c216177-85d7-4f92-9e81-6b204b651048,"#N/A",9624ff0d-2da6-45cc-9150-a33a416f69e2,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
1c289dda-7164-4268-bf20-7534098936cc,"#N/A",8d9f7685-d728-4bcc-add3-76812e21ec5c,75050b6d-7158-4beb-9818-83fc2fc80e99,096a503a-626a-4c55-b53a-2dad3acbde92,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
1c45b441-767b-4967-8705-bb4e845e94fc,"#N/A",977572a6-33fd-414d-8d55-27ddc753759f,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
1c559dee-cdb9-4518-b433-4adbcaaa3ab7,"#N/A",d84b0f39-ba6c-42ce-b93f-c44432619be6,b008c1ec-1416-440e-9fcf-de7723fbdd68,f9c320ae-3b32-4b60-a2d6-fb6cc7fd6c30,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
1c6881ef-0790-472e-a50a-25439a8d90f5,"#N/A",16996e42-169c-4770-92dc-a853e79fdb5d,8f9d856d-ca97-496d-b828-d9eabf9d2701,f2f1369e-47d4-4c77-b723-8640a9023114,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
1c77de97-9b58-4862-9ff2-11a86894470f,"#N/A",4adcd006-8245-499c-a466-a317fb0a3c3b,67673f33-8220-4249-b47b-1ffb9203b928,d11a40ca-26e4-41e1-b51d-e520d3f342f9,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2490.0,249.0,"#N/A"
1c7f26ad-a0f8-40fc-982e-73262dd4d7de,"#N/A",13f0bfcb-49dd-4c0c-8297-472c8fd3f6a9,c55ca2c8-e9f8-4c21-ba73-12ceafcc0210,30270b10-0497-45a2-b0a1-79c22894c0de,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
